Article,Shop,Periodo_Qty,Venduto_Qty,StockNow,SelloutUsed,DemandRule,DemandAI,DemandBlendWeight,DemandHybrid,ScarcityBoost,ServiceFactor,DemandModelMode,DemandModelQualityR2
59/B52CTM,RM,0.0,5.0,8.0,42.0,2.4072,3.6956781337874247,0.280153009536405,2.7681710269023974,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B52CTM,SC,0.0,0.0,0.0,51.0,0.22949999999999998,0.6215610119960713,0.280153009536405,0.3393370724325879,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B52CTM,SM,0.0,1.0,0.0,51.0,0.3265,0.5054201276246155,0.280153009536405,1.0,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B52CTM,VR,0.0,0.0,0.0,51.0,0.3366,1.5903868072695988,0.280153009536405,0.6878521473736187,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B52CTM,WEB,2.0,8.0,0.0,59.0,3.2885,3.1245830604032934,0.280153009536405,3.2425781760579855,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B52CTO,AR,0.0,1.0,4.0,17.0,0.48360000000000003,2.2700835574866765,0.280153009536405,1.0,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B52CTO,BO,0.0,5.0,4.0,100.0,2.3,4.428501705355393,0.280153009536405,2.8963061585586836,1.0,1.15,ridge_oof_blend,0.6225622434142333
59/B52CTO,BS,1.0,2.0,0.0,29.0,1.615175,0.9680961738201965,0.280153009536405,1.4338939194384437,1.0,1.15,ridge_oof_blend,0.6225622434142333
59/B52CTO,CO,0.0,1.0,2.0,20.0,0.45999999999999996,1.157908771931587,0.280153009536405,1.0,1.0,1.15,ridge_oof_blend,0.6225622434142333
59/B52CTO,EU,1.0,7.0,8.0,50.0,4.08,4.188258665053326,0.280153009536405,4.110328990823083,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B52CTO,LN,0.0,6.0,5.0,100.0,2.544,5.040712024918468,0.280153009536405,3.243461387726641,1.0,1.06,ridge_oof_blend,0.6225622434142333
59/B52CTO,ME2,0.0,1.0,4.0,33.0,0.410455,1.3257802370689094,0.280153009536405,1.0,1.0,1.03,ridge_oof_blend,0.6225622434142333
59/B52CTO,PM,0.0,1.0,0.0,25.0,0.42400000000000004,0.650759724622505,0.280153009536405,1.0,1.0,1.06,ridge_oof_blend,0.6225622434142333
59/B52CTO,RI,1.0,1.0,3.0,13.0,1.1066,1.4409690041919352,0.280153009536405,1.2002744828200616,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B52CTO,RM,0.0,6.0,7.0,46.0,2.8764000000000003,3.6838098528387757,0.280153009536405,3.102598300202129,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B52CTO,SM,0.0,3.0,2.0,60.0,1.2,1.0888406726112057,0.280153009536405,1.1688583798939867,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B52CTO,TV,1.0,2.0,3.0,50.0,1.4420000000000002,1.3548980699781432,0.280153009536405,1.4175981321679476,1.0,1.03,ridge_oof_blend,0.6225622434142333
59/B52CTO,WEB,0.0,1.0,0.0,46.0,0.319,2.9474793994123147,0.280153009536405,1.0553764142498023,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B52PBO,AR,0.0,1.0,3.0,17.0,0.48360000000000003,1.659338081779444,0.280153009536405,1.0,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B52PBO,BO,0.0,0.0,3.0,51.0,0.5278499999999999,2.157573201420426,0.280153009536405,0.984421859589237,1.0,1.15,ridge_oof_blend,0.6225622434142333
59/B52PBO,BS,0.0,0.0,0.0,51.0,0.5278499999999999,1.1235629829663543,0.280153009536405,0.6947407849979332,1.0,1.15,ridge_oof_blend,0.6225622434142333
59/B52PBO,CA,2.0,2.0,2.0,50.0,2.06,1.0458956791382423,0.280153009536405,1.7758956225267064,1.0,1.03,ridge_oof_blend,0.6225622434142333
59/B52PBO,CO,0.0,2.0,5.0,33.0,0.91655,1.992716700581009,0.280153009536405,1.218041339930633,1.0,1.15,ridge_oof_blend,0.6225622434142333
59/B52PBO,EU,2.0,6.0,5.0,100.0,4.944,7.768991567997382,0.280153009536405,5.735429889689434,1.1444444444444444,1.2,ridge_oof_blend,0.6225622434142333
59/B52PBO,LN,1.0,4.0,6.0,67.0,2.3351800000000003,3.1605555451936613,0.280153009536405,2.5664114429837555,1.0,1.06,ridge_oof_blend,0.6225622434142333
59/B52PBO,ME2,0.0,2.0,2.0,50.0,0.8240000000000001,0.9517509954623937,0.280153009536405,1.0,1.0,1.03,ridge_oof_blend,0.6225622434142333
59/B52PBO,NV,0.0,0.0,0.0,51.0,0.5049,1.2262961329074882,0.280153009536405,0.7070012977019572,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B52PBO,OR,1.0,1.0,4.0,17.0,1.1033000000000002,1.4580276651555866,0.280153009536405,1.2026780229591598,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B52PBO,PD,0.0,2.0,4.0,50.0,0.8240000000000001,1.930286371077175,0.280153009536405,1.1339294562663786,1.0,1.03,ridge_oof_blend,0.6225622434142333
59/B52PBO,PM,2.0,5.0,5.0,83.0,3.3888200000000004,2.701439178945586,0.280153009536405,3.196248194284001,1.0,1.06,ridge_oof_blend,0.6225622434142333
59/B52PBO,RI,0.0,1.0,3.0,17.0,0.4433000000000001,1.2725342672362299,0.280153009536405,1.0,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B52PBO,RM,1.0,2.0,5.0,33.0,1.6764000000000003,2.2899325814661933,0.280153009536405,1.8482829991463938,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B52PBO,VR,1.0,2.0,4.0,33.0,1.5367000000000004,2.2337309668568315,0.280153009536405,1.731975323105012,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B52PBO,WEB,2.0,2.0,0.0,39.0,1.7585,2.3562987058253557,0.280153009536405,1.9259751065339414,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B52PCH,AR,0.0,3.0,5.0,50.0,1.44,2.7201220695890407,0.280153009536405,1.7986300503693409,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B52PCH,BO,0.0,2.0,5.0,33.0,0.91655,1.9024919718092494,0.280153009536405,1.1927646106306184,1.0,1.15,ridge_oof_blend,0.6225622434142333
59/B52PCH,BS,0.0,2.0,2.0,33.0,0.91655,0.9359515473825983,0.280153009536405,1.0,1.0,1.15,ridge_oof_blend,0.6225622434142333
59/B52PCH,EU,2.0,3.0,6.0,50.0,2.88,3.2358647622617633,0.280153009536405,2.9796965841355902,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B52PCH,LN,0.0,1.0,1.0,25.0,0.42400000000000004,0.6408442380722199,0.280153009536405,1.0,1.0,1.06,ridge_oof_blend,0.6225622434142333
59/B52PCH,OR,0.0,0.0,1.0,51.0,0.3366,1.080457203602243,0.280153009536405,0.5449938342545028,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B52PCH,RI,0.0,1.0,3.0,17.0,0.4433000000000001,0.9645798062249211,0.280153009536405,1.0,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B52PCH,RM,1.0,4.0,6.0,67.0,2.6436,3.223844220047102,0.280153009536405,2.8061571645122996,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B52PCH,VR,0.0,0.0,2.0,51.0,0.3366,1.6220942887354486,0.280153009536405,0.6967350937310963,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B52PCH,WEB,1.0,1.0,0.0,35.0,0.9025,1.801216002877855,0.280153009536405,1.1542779929247593,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B52VRBO,AR,1.0,5.0,7.0,50.0,3.12,4.106945337460999,0.280153009536405,3.396495706537622,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B52VRBO,AU,0.0,0.0,4.0,51.0,0.3825,1.615682584845568,0.280153009536405,0.727979812452369,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B52VRBO,BO,2.0,8.0,9.0,57.0,5.05655,3.5358046032197485,0.280153009536405,4.630508600353378,1.0,1.15,ridge_oof_blend,0.6225622434142333
59/B52VRBO,BS,1.0,4.0,6.0,33.0,2.5231,2.2845203258705835,0.280153009536405,2.456261186278429,1.0,1.15,ridge_oof_blend,0.6225622434142333
59/B52VRBO,CA,0.0,1.0,3.0,13.0,0.41818000000000005,0.9002619017076916,0.280153009536405,1.0,1.0,1.03,ridge_oof_blend,0.6225622434142333
59/B52VRBO,CO,0.0,6.0,9.0,40.0,2.76,2.5359684010479424,0.280153009536405,2.697236873322328,1.0,1.15,ridge_oof_blend,0.6225622434142333
59/B52VRBO,EU,2.0,9.0,10.0,60.0,5.76,5.513763109515082,0.280153009536405,5.691015994071764,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B52VRBO,LN,0.0,0.0,3.0,51.0,0.7298100000000001,2.313783434655687,0.280153009536405,1.173564924744507,1.0,1.06,ridge_oof_blend,0.6225622434142333
59/B52VRBO,M4,0.0,0.0,0.0,51.0,0.0765,0.3114189432999609,0.280153009536405,0.14231324896259612,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B52VRBO,MC,0.0,0.0,3.0,51.0,0.3825,1.3113474283687787,0.280153009536405,0.6427194024576637,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B52VRBO,ME2,1.0,1.0,4.0,9.0,1.028455,0.7593589328048851,0.280153009536405,1.0,1.0,1.03,ridge_oof_blend,0.6225622434142333
59/B52VRBO,MI,1.0,1.0,3.0,25.0,1.0,0.8505991224261678,0.280153009536405,1.0,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B52VRBO,MR,0.0,0.0,1.0,51.0,0.0765,0.1453205288126714,0.0,0.0765,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B52VRBO,NV,1.0,5.0,7.0,36.0,2.8666,2.5282609498880957,0.280153009536405,2.771813296867461,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B52VRBO,OR,2.0,8.0,8.0,57.0,4.8367,3.2325303945584736,0.280153009536405,4.387287057228729,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B52VRBO,PD,2.0,3.0,5.0,30.0,2.472,1.620009486732647,0.280153009536405,2.2333122936116845,1.0,1.03,ridge_oof_blend,0.6225622434142333
59/B52VRBO,PM,2.0,4.0,10.0,31.0,2.97277,2.005344519808698,0.280153009536405,2.701742840222205,1.0,1.06,ridge_oof_blend,0.6225622434142333
59/B52VRBO,RI,3.0,7.0,9.0,54.0,5.0633,2.8186476957162583,0.280153009536405,4.434453901592083,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B52VRBO,RM,2.0,7.0,8.0,58.0,4.7928,4.7595173940644795,0.280153009536405,4.783475777781949,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B52VRBO,SC,0.0,1.0,4.0,10.0,0.4,0.7110502176159279,0.280153009536405,1.0,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B52VRBO,SD,0.0,1.0,3.0,33.0,0.39053,0.96777863654095,0.280153009536405,1.0,1.0,0.98,ridge_oof_blend,0.6225622434142333
59/B52VRBO,SM,0.0,0.0,4.0,51.0,0.22949999999999998,1.2472471621810692,0.280153009536405,0.5146249304321622,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B52VRBO,TV,1.0,3.0,6.0,38.0,1.8601800000000002,1.307449507841333,0.280153009536405,1.7053308891592114,1.0,1.03,ridge_oof_blend,0.6225622434142333
59/B52VRBO,VR,1.0,5.0,9.0,38.0,2.8501000000000003,3.4751694888385964,0.280153009536405,3.0252150984675152,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B52VRBO,WEB,0.0,5.0,0.0,39.0,1.3085,2.8255657296811383,0.280153009536405,1.733510529834713,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B52VRNE,AR,2.0,4.0,6.0,31.0,3.3653999999999997,3.8188044174679803,0.280153009536405,3.492422612090755,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B52VRNE,AU,1.0,1.0,3.0,25.0,1.0,1.316414415707655,0.280153009536405,1.0886444508212025,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B52VRNE,BO,1.0,4.0,5.0,40.0,2.53,3.5281505963592235,0.280153009536405,2.809634893540594,1.0,1.15,ridge_oof_blend,0.6225622434142333
59/B52VRNE,BS,4.0,6.0,5.0,75.0,6.265857142857143,5.567636212494053,0.280153009536405,6.070248447894615,1.1351190476190476,1.15,ridge_oof_blend,0.6225622434142333
59/B52VRNE,CA,0.0,2.0,4.0,29.0,0.828635,1.7168730170622681,0.280153009536405,1.077477553664643,1.0,1.03,ridge_oof_blend,0.6225622434142333
59/B52VRNE,CO,0.0,4.0,4.0,40.0,1.8399999999999999,2.9833153021169965,0.280153009536405,2.1603032227371006,1.0,1.15,ridge_oof_blend,0.6225622434142333
59/B52VRNE,EU,3.0,9.0,9.0,60.0,6.4799999999999995,7.727285273223137,0.280153009536405,6.829430723043899,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B52VRNE,LN,0.0,1.0,0.0,14.0,0.42082,1.1459647349482944,0.280153009536405,1.0,1.0,1.06,ridge_oof_blend,0.6225622434142333
59/B52VRNE,M4,0.0,1.0,0.0,100.0,0.5800000000000001,4.409630882853749,0.280153009536405,1.6528826172450373,1.4500000000000002,1.0,ridge_oof_blend,0.6225622434142333
59/B52VRNE,MC,1.0,1.0,3.0,25.0,1.0,1.2851959583815513,0.280153009536405,1.079898506048211,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B52VRNE,ME2,0.0,1.0,3.0,14.0,0.40891000000000005,1.2136882766992776,0.280153009536405,1.0,1.0,1.03,ridge_oof_blend,0.6225622434142333
59/B52VRNE,MI,0.0,0.0,0.0,51.0,0.3825,1.0825561037651563,0.280153009536405,0.5786228243141384,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B52VRNE,NV,1.0,8.0,6.0,53.0,4.171750000000001,4.406170656882426,0.280153009536405,4.2374236525231135,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B52VRNE,OR,2.0,5.0,6.0,50.0,3.5200000000000005,4.099325165368381,0.280153009536405,3.6822996885781274,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B52VRNE,PD,0.0,3.0,6.0,38.0,1.24218,3.582249833495271,0.280153009536405,1.8977576063790544,1.0,1.03,ridge_oof_blend,0.6225622434142333
59/B52VRNE,PM,0.0,0.0,6.0,51.0,0.56763,3.43989013948467,0.280153009536405,1.3723023222480846,1.0,1.06,ridge_oof_blend,0.6225622434142333
59/B52VRNE,RI,1.0,5.0,6.0,63.0,2.8666,3.950337425920349,0.280153009536405,3.1702123014188226,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B52VRNE,RM,3.0,14.0,13.0,64.0,8.8944,7.220858607603532,0.280153009536405,8.425552342336383,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B52VRNE,SC,0.0,1.0,3.0,14.0,0.397,1.1493148375582054,0.280153009536405,1.0,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B52VRNE,SD,0.0,0.0,0.0,51.0,0.22490999999999997,1.0674088372539305,0.280153009536405,0.4609385847876105,1.0,0.98,ridge_oof_blend,0.6225622434142333
59/B52VRNE,SM,1.0,1.0,3.0,25.0,1.0,1.164305649577038,0.280153009536405,1.046030722212841,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B52VRNE,TV,0.0,2.0,6.0,33.0,0.82091,2.2151109279231993,0.280153009536405,1.2114995858561328,1.0,1.03,ridge_oof_blend,0.6225622434142333
59/B52VRNE,VR,2.0,10.0,6.0,100.0,6.60275,10.609361916997996,0.280153009536405,7.725214386591413,1.1886138613861386,1.1,ridge_oof_blend,0.6225622434142333
59/B52VRNE,WEB,2.0,4.0,0.0,46.0,2.269,3.9162119142679774,0.280153009536405,2.7304713751263967,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B52VRSI,AR,0.0,0.0,5.0,51.0,0.5508,1.87909891009962,0.21683171456994196,0.8388173301382857,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B52VRSI,EU,0.0,1.0,5.0,17.0,0.48360000000000003,1.4358403689107493,0.21683171456994196,1.0,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B52VRSI,LN,0.0,1.0,4.0,25.0,0.42400000000000004,0.8371588765697837,0.21683171456994196,1.0,1.0,1.06,ridge_oof_blend,0.6225622434142333
59/B52VRSI,M4,0.0,0.0,0.0,51.0,0.0765,0.0,0.21683171456994196,0.059912373835399435,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B52VRSI,OR,0.0,0.0,4.0,51.0,0.3366,1.1624952562496547,0.21683171456994196,0.5156802844677941,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B52VRSI,RM,0.0,1.0,3.0,17.0,0.48360000000000003,1.006134189092145,0.21683171456994196,1.0,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B52VRSI,VR,0.0,0.0,3.0,51.0,0.3366,1.195978618412909,0.21683171456994196,0.5229405392952189,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B52VRSI,WEB,1.0,3.0,0.0,23.0,1.3845,1.0154874828379028,0.21683171456994196,1.3044863832059723,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B65PTBE,BS,0.0,0.0,5.0,51.0,0.5278499999999999,1.1750372321638096,0.1480106715264595,0.623640616835916,1.0,1.15,ridge_oof_blend,0.6225622434142333
59/B65PTBE,LN,0.0,0.0,5.0,51.0,0.48654,1.360814463941184,0.1480106715264595,0.61594195050637,1.0,1.06,ridge_oof_blend,0.6225622434142333
59/B65PTBE,M4,0.0,0.0,0.0,51.0,0.0765,0.0,0.1480106715264595,0.06517718362822585,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B65PTBE,RI,0.0,0.0,6.0,51.0,0.5049,1.5065451231705036,0.1480106715264595,0.6531541673116694,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B65PTBE,RM,0.0,2.0,4.0,33.0,0.9564,1.384731375870492,0.1480106715264595,1.0197976145784438,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B65PTBE,WEB,1.0,3.0,0.0,20.0,1.3800000000000001,0.8795263198771404,0.1480106715264595,1.305924554523697,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B65VRBO,AR,1.0,1.0,5.0,17.0,1.2036,1.2320728950822954,0.18676867302427,1.2089178448316795,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B65VRBO,BO,0.0,0.0,5.0,51.0,0.5278499999999999,1.718201384042028,0.18676867302427,0.7501703484301327,1.0,1.15,ridge_oof_blend,0.6225622434142333
59/B65VRBO,EU,0.0,1.0,6.0,17.0,0.48360000000000003,1.643663149201875,0.18676867302427,1.0,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B65VRBO,M4,0.0,0.0,0.0,51.0,0.0765,0.0,0.18676867302427,0.06221219651364334,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B65VRBO,RM,1.0,4.0,3.0,67.0,2.742115542857143,1.8667166519118763,0.18676867302427,2.578618453628378,1.0372656766746644,1.2,ridge_oof_blend,0.6225622434142333
59/B65VRNE,CO,0.0,0.0,4.0,51.0,0.5278499999999999,1.411305219448597,0.24139500803859446,0.7411116798005323,1.0,1.15,ridge_oof_blend,0.6225622434142333
59/B65VRNE,EU,0.0,1.0,5.0,17.0,0.48360000000000003,1.8562738101833234,0.24139500803859446,1.0,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B65VRNE,M4,0.0,1.0,0.0,100.0,0.5800000000000001,2.3252959755316427,0.24139500803859446,1.0013057360431876,1.4500000000000002,1.0,ridge_oof_blend,0.6225622434142333
59/B65VRNE,OR,1.0,1.0,5.0,17.0,1.1033000000000002,0.9401513606020404,0.24139500803859446,1.063916732881044,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B65VRNE,VR,0.0,2.0,5.0,33.0,0.8767000000000001,1.7420604620200564,0.24139500803859446,1.0855936956856134,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B65VRNE,WEB,0.0,1.0,0.0,24.0,0.286,1.4810992863226518,0.24139500803859446,1.0,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B90CNE,AR,2.0,6.0,4.0,86.0,5.0056872,4.877640425277228,0.280153009536405,4.969814510699985,1.157759089647516,1.2,ridge_oof_blend,0.6225622434142333
59/B90CNE,BO,0.0,2.0,3.0,33.0,0.91655,1.3140662630829452,0.280153009536405,1.0279153774423524,1.0,1.15,ridge_oof_blend,0.6225622434142333
59/B90CNE,BS,0.0,2.0,5.0,29.0,0.925175,1.5290731694566593,0.280153009536405,1.0943588896268088,1.0,1.15,ridge_oof_blend,0.6225622434142333
59/B90CNE,CO,0.0,1.0,3.0,25.0,0.45999999999999996,0.9326694368989852,0.280153009536405,1.0,1.0,1.15,ridge_oof_blend,0.6225622434142333
59/B90CNE,EU,0.0,5.0,7.0,56.0,2.4072,3.525601973657424,0.280153009536405,2.7205236787915825,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B90CNE,LN,1.0,2.0,4.0,50.0,1.4840000000000002,1.704166960830158,0.280153009536405,1.5456804366770527,1.0,1.06,ridge_oof_blend,0.6225622434142333
59/B90CNE,M4,0.0,0.0,0.0,51.0,0.0765,0.0,0.280153009536405,0.055068294770465015,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B90CNE,NV,0.0,0.0,3.0,51.0,0.5049,1.5646535599116347,0.280153009536405,0.8017931491761633,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B90CNE,OR,0.0,0.0,3.0,51.0,0.5049,1.5261946397287889,0.280153009536405,0.7910187669434187,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B90CNE,PM,1.0,3.0,4.0,50.0,1.9080000000000001,1.369607803231745,0.280153009536405,1.757167805764457,1.0,1.06,ridge_oof_blend,0.6225622434142333
59/B90CNE,RI,0.0,1.0,4.0,14.0,0.43670000000000003,1.0881666119379099,0.280153009536405,1.0,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B90CNE,RM,0.0,2.0,6.0,33.0,0.9564,2.4239982814691583,0.280153009536405,1.3675520753440407,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B90CNE,VR,0.0,0.0,3.0,33.0,0.21780000000000002,1.4735770331253821,0.280153009536405,0.5696097151367736,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B90CTM,AR,2.0,4.0,5.0,50.0,3.3600000000000003,2.451721768285867,0.280153009536405,3.1055431198888814,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B90CTM,BO,2.0,2.0,2.0,40.0,2.3,1.0911564240255625,0.280153009536405,1.9613388341320113,1.0,1.15,ridge_oof_blend,0.6225622434142333
59/B90CTM,BS,0.0,1.0,4.0,14.0,0.45655,0.8999305283427665,0.280153009536405,1.0,1.0,1.15,ridge_oof_blend,0.6225622434142333
59/B90CTM,CA,0.0,0.0,1.0,51.0,0.078795,0.5218946601729793,0.280153009536405,0.20293070332201846,1.0,1.03,ridge_oof_blend,0.6225622434142333
59/B90CTM,CO,2.0,2.0,2.0,50.0,2.3,1.0298659494071187,0.280153009536405,1.9441681232117396,1.0,1.15,ridge_oof_blend,0.6225622434142333
59/B90CTM,EU,0.0,6.0,7.0,75.0,2.88,4.486079622454203,0.280153009536405,3.329948039785638,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B90CTM,LN,0.0,1.0,4.0,13.0,0.4303600000000001,0.8874727728517193,0.280153009536405,1.0,1.0,1.06,ridge_oof_blend,0.6225622434142333
59/B90CTM,M4,0.0,0.0,0.0,51.0,0.0765,0.0,0.280153009536405,0.055068294770465015,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B90CTM,ME2,0.0,0.0,2.0,51.0,0.078795,0.5860426538632417,0.280153009536405,0.22090195681006783,1.0,1.03,ridge_oof_blend,0.6225622434142333
59/B90CTM,NV,0.0,0.0,3.0,51.0,0.3366,1.4640668169914286,0.280153009536405,0.6524632219325799,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B90CTM,OR,1.0,4.0,4.0,44.0,2.4134,1.5039672260709303,0.280153009536405,2.15861967141273,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B90CTM,PD,0.0,1.0,1.0,51.0,0.336295,0.7605259420115851,0.280153009536405,1.0,1.0,1.03,ridge_oof_blend,0.6225622434142333
59/B90CTM,PM,0.0,0.0,3.0,51.0,0.24327,1.0532379342290903,0.280153009536405,0.4701849544022646,1.0,1.06,ridge_oof_blend,0.6225622434142333
59/B90CTM,RI,0.0,0.0,3.0,51.0,0.3366,1.4589943381832646,0.280153009536405,0.6510421517286631,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B90CTM,RM,1.0,4.0,5.0,50.0,2.64,2.112716640762001,0.280153009536405,2.492279980031009,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B90CTM,TV,0.0,0.0,0.0,51.0,0.23638499999999998,0.2799104272160501,0.280153009536405,0.24857877942593415,1.0,1.03,ridge_oof_blend,0.6225622434142333
59/B90CTM,VR,1.0,2.0,2.0,40.0,1.5400000000000003,1.2406804607424853,0.280153009536405,1.4561447302639574,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B90CTM,WEB,1.0,2.0,0.0,38.0,1.157,1.700761666147991,0.280153009536405,1.3093364672418897,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B91CNE,AR,0.0,8.0,4.0,80.0,4.248685714285714,4.23417916827365,0.280153009536405,4.244621661762457,1.1064285714285713,1.2,ridge_oof_blend,0.6225622434142333
59/B91CNE,CA,1.0,2.0,3.0,25.0,1.4420000000000002,0.6012308216125302,0.280153009536405,1.2064559843493,1.0,1.03,ridge_oof_blend,0.6225622434142333
59/B91CNE,CO,1.0,4.0,5.0,33.0,2.5231,1.325461186694897,0.280153009536405,2.1875778821149665,1.0,1.15,ridge_oof_blend,0.6225622434142333
59/B91CNE,EU,0.0,6.0,5.0,60.0,2.88,3.5767652489986776,0.280153009536405,3.075200881447362,1.0,1.2,ridge_oof_blend,0.6225622434142333
59/B91CNE,LN,0.0,2.0,5.0,29.0,0.85277,1.5766895739494164,0.280153009536405,1.0555782473042412,1.0,1.06,ridge_oof_blend,0.6225622434142333
59/B91CNE,M4,0.0,1.0,0.0,100.0,0.5800000000000001,2.332305000205153,0.280153009536405,1.0709135194331645,1.4500000000000002,1.0,ridge_oof_blend,0.6225622434142333
59/B91CNE,PD,0.0,0.0,0.0,51.0,0.31518,0.683140846907462,0.280153009536405,0.4182653386526899,1.0,1.03,ridge_oof_blend,0.6225622434142333
59/B91CNE,RI,0.0,8.0,4.0,100.0,4.136,5.027781599199521,0.280153009536405,4.385835298864934,1.1749999999999998,1.1,ridge_oof_blend,0.6225622434142333
59/B91CNE,RM,1.0,14.0,6.0,100.0,8.682,8.151919719352529,0.280153009536405,8.533496414080709,1.2262711864406781,1.2,ridge_oof_blend,0.6225622434142333
59/B91CNE,SC,0.0,0.0,0.0,51.0,0.612,0.3360890951445251,0.280153009536405,0.534702729640826,1.0,1.0,ridge_oof_blend,0.6225622434142333
59/B91CNE,TV,0.0,1.0,3.0,14.0,0.40891000000000005,0.35166169438368855,0.280153009536405,1.0,1.0,1.03,ridge_oof_blend,0.6225622434142333
59/B91CNE,VR,0.0,4.0,7.0,44.0,1.7534000000000003,2.882525117143997,0.280153009536405,2.069727799711037,1.0,1.1,ridge_oof_blend,0.6225622434142333
59/B91CNE,WEB,1.0,4.0,0.0,56.0,1.6840000000000002,2.325521852890512,0.280153009536405,1.863724277770648,1.0,1.0,ridge_oof_blend,0.6225622434142333
